name,address,unit,group,verify,ID
DOLLAR MART,"#11-274 HIGHLAND RD W,  KITCHENER ON N2M 3C5",waterloo,control,3C5,370
DOLLAR PLUS DEALS,"#800-115 Christopher Dr,  Cambridge ON N1R 4S1",waterloo,control,4S1,932
DOLLARAMA,"#16, 17, 19-130 Cedar ST,  CAMBRIDGE ON N1S 1W4",waterloo,control,1W4,1163
DOLLARAMA,"#1400 Ottawa St S,  KITCHENER ON",waterloo,control, ON,1073
DOLLARAMA,"#1-295 The Boardwalk,  WATERLOO ON N2T 0A6",waterloo,control,0A6,1991
DOMACHOWSKA HOT DOG CART,"#195 King St W,  Kitchener ON",waterloo,control, ON,1422
DOUBLE DOUBLE PIZZA AND CHICKEN,"#8-347 ERB ST W,  WATERLOO ON N2L 1W4",waterloo,control,1W4,1996
DOWNTOWN COMMUNITY CENTRE - NEIGHBOURHOOD KITCHEN,"#B-35 Weber St W,  KITCHENER ON N2H 3Z1",waterloo,control,3Z1,153
DRIFTWOOD PARK CHILD CARE CENTRE,"#50 PARKLAND CRES,  KITCHENER ON N2N 1S4",waterloo,control,1S4,352
"DUKE CORNER STORE, THE","#10 WATER ST N,  KITCHENER ON N2H 5A5",waterloo,control,5A5,450
E.V.O. KITCHEN,"#31 Water St S,  CAMBRIDGE ON",waterloo,control, ON,366
EAST SIDE MARIO'S,"#355 HESPELER RD,  CAMBRIDGE ON N1R 6B3",waterloo,control,6B3,921
EATING CLOUDS FOOD TRUCK,"#99 Regina St S,  Waterloo Ontario N2J 4V3",waterloo,control,4V3,103
EBY MANOR LTD.,"#1174 WEEBY PL,  WOOLWICH ON N2J 4G8",waterloo,control,4G8,340
EBY VILLAGE,"#50 EBY ST S,  KITCHENER ON N2G 3L1",waterloo,control,3L1,751
EBYTOWN FOOD CO-OP,"#43 QUEEN ST S,  KITCHENER ON N2G 1V8",waterloo,control,1V8,631
EDWARD FAMILY ORGANICS,"#5295 William Hastings Line Millbank,  Ontario N0K 1L0",waterloo,control,1L0,1530
ELLISON'S BISTRO,"#14 CHARLES ST W,  KITCHENER ON N2E 1H2",waterloo,control,1H2,1962
ELMIRA LIONS CLUB HALL FOOD TRAILER,"#40 South St W,  ELMIRA ON N3B 1K8",waterloo,control,1K8,1685
ESSO HIGHLAND,"#125 HIGHLAND RD E,  KITCHENER ON N2M 3V8",waterloo,control,3V8,1272
ESTA CHOCOLATES,"#D5-550 Parkside DR,  WATERLOO ON N2L 5V4",waterloo,control,5V4,1682
EXCLAMATION FUSION RESTAURANT,"#H107-62 BALSAM ST,  WATERLOO ON N2L 3H2",waterloo,control,3H2,1791
FAMILY PIZZA & SHAWARMA,"#5-1077 Weber St E,  Kitchener ON N2A 3Y5",waterloo,control,3Y5,1574
FAMOUS PIZZA,"#5-28 QUEEN ST W,  CAMBRIDGE ON N3C 1G1",waterloo,control,1G1,1849
FARAH FOODS MART,"#3-210 LORRAINE Ave,  KITCHENER ON N2B 3T4",waterloo,control,3T4,1347
FARM BOY 2012 INC.,"#2-385 Fairway RD S,  KITCHENER ON N2C 2N9",waterloo,control,2N9,984
FENG GARDEN,"#61 Ainslie St N,  Cambridge ON N1R 3J7",waterloo,control,3J7,789
FIDDLEHEADS HEALTH AND NUTRITION,"#2-75 Bridgeport Rd E,  WATERLOO ON N2J 2K1",waterloo,control,2K1,1944
FIREHOUSE SUBS,"#3-310 FAIRWAY RD S,  KITCHENER ON N2C 1X3",waterloo,control,1X3,1517
FISHER MILLS CONVENIENCE,"#A-B-165 FISHER MILLS RD,  CAMBRIDGE ON N3C 1E1",waterloo,control,1E1,19
FLAMEZ & FLAVA,"#B-293 Bluevale Street North,  Waterloo ON",waterloo,control, ON,1084
FLAMEZ & FLAVA JAMAICAN GOURMET,"#99 Regina St S,  Waterloo Ontario N2J 4V3",waterloo,control,4V3,1813
FO' CHEEZY FOOD TRUCK,"#55 Waydom Dr,  Ayr ON N0B 1E0",waterloo,control,1E0,1301
FOOD BASICS,"#100 JAMIESON PKY,  CAMBRIDGE ON N3C 4B3",waterloo,control,4B3,1116
FOOD BASICS,"#95 WATER ST N,  CAMBRIDGE ON N1R 3B5",waterloo,control,3B5,16
FOOD BASICS,"#1405 OTTAWA ST N,  KITCHENER ON N2A 1H3",waterloo,control,1H3,109
FOREIGN SHAWARMA,"#851 FISCHER HALLMAN RD,  KITCHENER ON N2M 5N8",waterloo,control,5N8,249
FOREST HEIGHTS COLLEGIATE CAFETERIA,"#255 FISCHER-HALLMAN RD,  KITCHENER ON N2M 4X8",waterloo,control,4X8,78
FORWELL SUPER VARIETY,"#3015 LOBSINGER LINE,  HEIDELBERG ON N0B 2M0",waterloo,control,2M0,1274
FOUR FATHERS BREWING CO.,"#125 GUELPH AVE,  CAMBRIDGE ON N3C 1A5",waterloo,control,1A5,214
FRESHII,"#19-480 HESPELER RD,  CAMBRIDGE ON N1R 7R9",waterloo,control,7R9,902
FUNVILLA,"#335 Gage Ave,  Kitchener ON N2M 5E1",waterloo,control,5E1,1716
GALAXY CINEMAS - OUTTAKES BACKSTAGE BISTRO,"#550 KING ST N,  WATERLOO ON N2L 5W6",waterloo,control,5W6,1373
GALT JUICE COMPANY,"#14 Queen's Sq,  CAMBRIDGE ON N1S 1H3",waterloo,control,1H3,581
GARLIC KING - PRODUCTION FACILITY,"#7-179 Union St,  New Hamburg ON N3A",waterloo,control,N3A,777
GATEWAY NEWSTANDS,"#M22-2960 KINGSWAY DR,  KITCHENER ON N2X 1C1",waterloo,control,1C1,37
GEORGE'S RESTAURANT,"#25 WATER ST N,  CAMBRIDGE ON N1R 3B2",waterloo,control,3B2,1951
GINO'S PIZZA,"#14-370 HIGHLAND RD W,  KITCHENER ON N2M 5J9",waterloo,control,5J9,680
GLENCAIRN BEFORE AND AFTER SCHOOL PROGRAM (CONESTOGA COLLEGE),"#664 ERINBROOK DR,  KITCHENER ON N2E 2A1",waterloo,control,2A1,1319
GLORIOUS TIMES GRILL AND BAR,"#27 University Ave E,  Waterloo N2J 2V9",waterloo,control,2V9,256
GOCO,"#1500 Highland Rd W,  KITCHENER ON N2N 3K6",waterloo,control,3K6,813
GOLDEN CASH & CARRY,"#A2-1400 WEBER ST E,  KITCHENER ON N2A 3Z8",waterloo,control,3Z8,900
GOLDEN FISH & CHIPS,"#75 DUNDAS ST N,  CAMBRIDGE ON N1R 6G5",waterloo,control,6G5,1748
GOLDEN HARVEST DINER INC.,"#2492 CEDAR CREEK RD,  North Dumfries ON N0B 1E0",waterloo,control,1E0,1768
GOOGLE (BYTE),"#51 Breithaupt St,  Kitchener ON N2H 5G5",waterloo,control,5G5,457
GOOGLE SERVING KITCHEN,"#27 Gaukel St ,  Kitchener ON N2G 1Y6",waterloo,control,1Y6,1015
GOOGLE SERVING KITCHEN,"#173 Roger Street,  Waterloo ON N2J 1B1",waterloo,control,1B1,316
"GRAINARY ORGANIC BAKERY, THE","#175 Holiday Inn Dr,  Cambridge ON N3C 3T2",waterloo,control,3T2,526
GRAND CAFE,"#18 QUEEN'S SQ,  CAMBRIDGE ON N1S 1H3",waterloo,control,1H3,1092
GRAND RIVER TEA,"#459 Blair Rd,  Cambridge ON N1S 2K5",waterloo,control,2K5,328
GREEN LIFE SMOKE & VAPE,"#8-1453 King St E,  Cambridge ON N3H 3R3",waterloo,control,3R3,847
GREENWOOD ROD & GUN CLUB,"#2596 NOTRE DAME DR,  WILMOT ON N0B 2L0",waterloo,control,2L0,1368
GREYSTONE RACQUET CLUB - KITCHEN,"#155 NORTHFIELD DR W,  WATERLOO ON N2J 5J3",waterloo,control,5J3,1966
HAPPY EXPLORERS LEARNING ACADEMY,"#220 Waterloo St. W,  New Hamburg ON N3A 1T8",waterloo,control,1T8,1072
HARRY'S FOOD TRUCK,"#5865 Line 86 Ariss,  ON N1B 1B0",waterloo,control,1B0,1626
HARVEY'S,"#101 DUNDAS ST S,  CAMBRIDGE ON N1R 5N6",waterloo,control,5N6,587
HASTY MARKET,"#517 Victoria St S,  Kitchener ON N2M 3A8",waterloo,control,3A8,1248
HAWKESVILLE COMMUNITY CENTRE,"#3521 BROADWAY ST,  HAWKESVILLE ON N0B 1X0",waterloo,control,1X0,945
HEAVENLY DREAMS ICE CREAM PLATE #AP54787,"#99 Regina st s,  Waterloo Ontario N2J 4V3",waterloo,control,4V3,567
HELLSPELER PEPPER COMPANY LTD.,"#11 Tannery ST E,  Cambridge ON N3C 2A6",waterloo,control,2A6,685
HENOS CONVENIENCE STORE,"#368 Park St,  Kitchener ON N2G 1N1",waterloo,control,1N1,1009
HIGHLAND BAPTIST CHURCH,"#135 HIGHLAND RD W,  KITCHENER ON N2M 3B9",waterloo,control,3B9,1759
HIGHLAND HALAL SHAWARMA,"#4A-200 HIGHLAND RD W,  KITCHENER ON N2M 3C2",waterloo,control,3C2,1228
HILLSIDE VARIETY,"#1340 KING ST N,  ST. JACOBS ON N0B 2N0",waterloo,control,2N0,1108
HUNGARIAN-CANADIAN CLUB,"#979 KOSSUTH RD,  WOOLWICH ON N3H 4R7",waterloo,control,4R7,1758
HUNGRY NINJA,"#113-55 Erb St E,  WATERLOO ON N2J 1L7",waterloo,control,1L7,154
"HUNGRY OLIVE, THE","#62 Dickson St,  CAMBRIDGE ON N1R 1T8",waterloo,control,1T8,1058
INSEASON HOME AND GARDEN,"#3585 LOBSINGER LINE,  ST CLEMENTS ON N0B 2M0",waterloo,control,2M0,1388
ISLAND SON CANADA,"#1-20 Hurst Ave,  Kitchener ON N2G 2Z7",waterloo,control,2Z7,718
IZNA JAPANESE NOODLE,"#6A-140 University Avenue West,  Waterloo ON N2L 6J3",waterloo,control,6J3,293
JACQUELINE'S CATERING,"#3570 King ST E,  Kitchener ON N2A 2W1",waterloo,control,2W1,800
JANE BOND CAFE,"#5 PRINCESS ST W,  WATERLOO ON N2L 2X7",waterloo,control,2X7,1977
JANET METCALFE CHILD CARE CENTRE,"#335 Seabrook Dr,  Kitchener ON N2R 1P6",waterloo,control,1P6,1199
JTM CAKES 'N' POPS,"#11 Tutton Place,  Cambridge ON N1R 4S7",waterloo,control,4S7,1578
KALJAS HOME,"#275 FREDERICK ST,  KITCHENER ON N2H 2N3",waterloo,control,2N3,463
"KEG STEAKHOUSE AND BAR, THE","#42 NORTHFIELD DR E,  WATERLOO ON N2L 6A1",waterloo,control,6A1,842
KENZY CANADA FOODS INC.,"#1 2-85 Saltsman DR,  Cambridge Ontario N3H 4R7",waterloo,control,4R7,459
KERNELS,"#2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",waterloo,control,1X1,1412
KFC/TACO BELL,"#F11-2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",waterloo,control,1X1,1862
KFC/TACO BELL,"#319-355 HESPELER RD,  CAMBRIDGE ON N1R 6B3",waterloo,control,6B3,1411
KING BBQ PROCESSING,"#236 KING ST E,  KITCHENER ON N2G 2L1",waterloo,control,2L1,1769
KITCHEN WOK,"#668 ERB ST W,  WATERLOO ON N2T 2Z7",waterloo,control,2Z7,519
KITCHENER HIGHLAND CONVENIENCE STORE,"#324 HIGHLAND RD W,  KITCHENER ON N2M 5G2",waterloo,control,5G2,530
KITCHENER MEMORIAL AUDITORIUM - UPPER CONCESSION 3RD FLOOR,"#400 EAST Ave,  KITCHENER ON N2H 1Z6",waterloo,control,1Z6,1888
KITCHENER PORTUGUESE CLUB,"#1548 FISCHER-HALLMAN RD,  KITCHENER ON N2R 1P7",waterloo,control,1P7,443
KW EMAPANADAS INC,"#195 King St St E,  Kitchener ON N2G 2K8",waterloo,control,2K8,927
KW SAUNA - CAFE,"#C-396  Victoria St. N,  Kitchener ON N2H 5E6",waterloo,control,5E6,1690
K-W SENIORS DAY PROGRAM,"#247 FRANKLIN St N,  KITCHENER ON N2A 1Y5",waterloo,control,1Y5,1936
KWIK STOP VARIETY,"#2191 KINGSWAY DR,  KITCHENER ON N2C 1A2",waterloo,control,1A2,449
LA LOLA CATERING,"#739 King St E,  Cambridge N38 3N8 Ontario",waterloo,control,rio,1298
LAIMOON,"#104-141 Whitney Pl,  Kitchener ON N2G 2X6",waterloo,control,2X6,466
LAKELANDS DIET DELIVERY,"#J-401 Weber ST N,  WATERLOO ON",waterloo,control, ON,1166
"LANCASTER SMOKEHOUSE, THE","#574 Lancaster St W,  KITCHENER ON N2K 1M3",waterloo,control,1M3,47
LAO-THAI SUPER STORE,"#114 ST LEGER ST,  KITCHENER ON N2H 4M3",waterloo,control,4M3,894
LAURA SECORD SHOP 89,"#2960 KINGSWAY DR,  KITCHENER ON N2C 1X1",waterloo,control,1X1,1289
LAZEEZ SHAWARMA,"#37-200 Franklin Blvd,  Cambridge ON N1R 8S8",waterloo,control,8S8,220
LAZEEZ SHAWARMA,"#370 Highland Rd W,  Kitchener ON N2M 5J9",waterloo,control,5J9,1000
LEGACY GREENS,"#18 Ontario St N,  Kitchener ON N2H 4Y4",waterloo,control,4Y4,46
LILLYPAD HEALTH,"#22 King St S,  WATERLOO ON N2J 1N8",waterloo,control,1N8,1441
LIN HAI SUSHI RESTAURANT - JAPANESE CONCEPT,"#4A-1401 RIVER RD E,  KITCHENER ON N2A 3X9",waterloo,control,3X9,1829
LINDT AND SPRUNGLI CONESTOGA MALL,"#N15-550 King St N,  Waterloo ON N2L 5W6",waterloo,control,5W6,137
LION BREWERY (HUETHER HOTEL),"#59 KING ST N,  WATERLOO ON N2J 2X2",waterloo,control,2X2,1755
LITTLE SHORT STOP,"#645 WESTMOUNT RD E,  KITCHENER ON N2E 2J3",waterloo,control,2J3,1745
LITTLE SHORT STOP,"#7 NORFOLK Ave,  CAMBRIDGE ON N1R 3T5",waterloo,control,3T5,1604
LITTLE SHORT STOP,"#3-350 HESPELER RD,  CAMBRIDGE ON N1R 7N7",waterloo,control,7N7,397
LITTLE SHORT STOP,"#175 BEVERLY ST,  CAMBRIDGE ON N1R 3Z9",waterloo,control,3Z9,593
LITTLE SHORT STOP,"#55 NORTHFIELD DR E,  WATERLOO ON N2K 3T6",waterloo,control,3T6,1826
LITTLE SHORT STOP,"#1-209 PINEBUSH RD,  CAMBRIDGE ON N1R 7H8",waterloo,control,7H8,1881
LOST ACRE VARIETY & BAKERY,"#12 Covered Bridge Dr,  WEST MONTROSE ON N0B 2V0",waterloo,control,2V0,843
LUTHER VILLAGE ON THE PARK - SUNSHINE CENTRE,"#139 FATHER DAVID BAUER DR,  WATERLOO ON N2L 6N9",waterloo,control,6N9,629
M & M BAR AND GRILL,"#475 MAIN ST,  CAMBRIDGE ON N1R 5S7",waterloo,control,5S7,1292
M & M FOOD MARKET,"#585 DOON VILLAGE RD,  KITCHENER ON N2P 1T6",waterloo,control,1T6,402
M & M FOOD MARKET,"#102 WEBER ST N,  WATERLOO ON N2J 3G8",waterloo,control,3G8,196
MAGIC PIZZA,"#6-450 WESTHEIGHTS DR,  KITCHENER ON N2N 2B9",waterloo,control,2B9,360
MAMMA D'S DELICIOUS EATS,"#A-132 Ahrens St W,  Kitchener ON N2H 4C7",waterloo,control,4C7,288
MANDARIN RESTAURANT,"#4220 KING ST E,  KITCHENER ON N2P 2G5",waterloo,control,2G5,1668
MARBLES UPTOWN LTD,"#8 William St E,  WATERLOO ON N2J 1K9",waterloo,control,1K9,1026
MARTIN'S BAKERY,"#4110 LAVERY RD,  Wellesley ON N0B 2S0",waterloo,control,2S0,478
MASHAWI,"#3-572 King St N,  Waterloo ON N2L 6L3",waterloo,control,6L3,1225
MATIAS MINI MART,"#15 NORFOLK Ave,  CAMBRIDGE ON N1R 3T5",waterloo,control,3T5,1453
MCDONALD'S,"#45 INDUSTRIAL DR,  ELMIRA ON N3B 3B1",waterloo,control,3B1,60
MCDONALD'S,"#40 SPORTSWORLD DR,  KITCHENER ON N2P 2J1",waterloo,control,2J1,859
MCGEE'S VARIETY,"#80 MCGEE Ave,  KITCHENER ON N2B 2T2",waterloo,control,2T2,1627
MEALS WITHOUT MADNESS,"#104-141 Whitney Place,  Kitchener ON N2G 2X8",waterloo,control,2X8,1456
MELINA'S SWEETS,"#B-55 Snyder's Rd W,  Baden ON",waterloo,control, ON,1988
MELVILLE CAFE,"#7 MELVILLE ST S,  CAMBRIDGE ON N1S 2H4",waterloo,control,2H4,768
MILTON'S RESTAURANT,"#2979 KING ST E,  KITCHENER ON N2A 1A9",waterloo,control,1A9,411
MINT N MIX,"#543 Wood Nettle Way,  WATERLOO ON N2V 2X9",waterloo,control,2X9,356
MIZU RESTAURANT,"#8B-150 University Ave,  Waterloo ON N1L 3E4",waterloo,control,3E4,698
MONTESSORI ACADEMY LEARNING CENTRE OF CAMBRIDGE,"#82 BEVERLY ST,  CAMBRIDGE ON N1R 3Z7",waterloo,control,3Z7,469
MORNING GLORY CAFE,"#3121 KING ST E,  KITCHENER ON N2A 1B1",waterloo,control,1B1,104
MORTY'S PUB,"#272 KING ST N,  WATERLOO ON N2J 2Y9",waterloo,control,2Y9,222
MOVATI ATHLETIC-JUICE BAR,"#405 The Boardwalk,  WATERLOO ON N2T 0A6",waterloo,control,0A6,38
MR. PANINO BEIJING HOUSE,"#1-160 UNIVERSITY Ave W,  WATERLOO ON N2L 3E9",waterloo,control,3E9,49
MR. PRETZELS,"#M004D-2960 Kingsway Dr,  Kitchener ON N2C 1X1",waterloo,control,1X1,1402
MR. PRETZELS,"#N9B-550  KING ST N,  WATERLOO ON N9B 5W6",waterloo,control,5W6,1386
MS. SALTY CAKE BOUTIQUE,"#3-70 Dumart Pl,  Kitchener ON N2K 3C7",waterloo,control,3C7,471
MUCHO BURRITO,"#1-594 Hespeler Rd,  CAMBRIDGE ON N1R 6J8",waterloo,control,6J8,17
MUYA RESTAURANT,"#105-215 HIGHLAND RD W,  KITCHENER ON N2G 1H2",waterloo,control,1H2,1549
MY BURGER,"#2 DUKE ST E,  KITCHENER ON N2H 1A3",waterloo,control,1A3,973
NEW CITY SUPERMARKET,"#236 KING ST E,  KITCHENER ON N2G 2L1",waterloo,control,2L1,683
NEW ORLEANS PIZZA,"#41-130 CEDAR ST S,  CAMBRIDGE ON N1S 1W4",waterloo,control,1W4,1305
NFL-SHEPPARD SCHOOL,"#278 WEBER ST E,  KITCHENER ON N2G 1H7",waterloo,control,1H7,177
NKFM- ROGERS RANCH,"#300 King St E,  Kitchener ON N2G 2L3",waterloo,control,2L3,453
NKFM- WOLF HERBS,"#300 King St E,  KITCHENER ON N2H 2W8",waterloo,control,2W8,874
NKFM-A TASTE OF SEOUL,"#300 King St E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,1929
NKFM-BOLERO PIZZA AND PASTA HOUSE-DOWNSTAIRS,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,1965
NKFM-BREAD & BRETZEL BASKET,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,1192
NKFM-ESSEN,"#300 King Street East,  Kitchener ON",waterloo,control, ON,392
NKFM-FLEETWOOD FARMS,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,1103
NKFM-FUTURE BAKERY,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,1851
NKFM-LA LOLA CATERING,"#300 King St E,  Kitchener ON",waterloo,control, ON,934
NKFM-LOVELL SPRINGS TROUT FARM,"#300 King St E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,809
NKFM-MYROVOLOS,"#300 King St E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,167
NKFM-NORRIS BAKERY LTD.,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,506
NKFM-REMAAL CATERING (RENTAL KITCHEN),"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,242
NKFM-SIMPLY DELICIOUS,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,732
NKFM-THE UNFACTORY FARM,"#300 KING ST E,  KITCHENER ON N2G 2L3",waterloo,control,2L3,1076
NO FRILLS,"#1540 HAYSVILLE RD,  NEW HAMBURG ON N3A 0A2",waterloo,control,0A2,1534
NOBLE RESIDENTIAL HOME,"#251 QUEEN ST S,  KITCHENER ON N2G 1W4",waterloo,control,1W4,1780
NORTH SHAWARMA,"#4-1144 Courtland Avenue E,  Kitchener ON N2C 1K7",waterloo,control,1K7,573
NORTHERN THAI RESTAURANT,"#95 QUEEN ST S,  KITCHENER ON N2G 1W1",waterloo,control,1W1,546
NORTHWESTERN CHINESE CUISINE,"#21-160 University Avenue West,  Waterloo ON N2L 3E9",waterloo,control,3E9,1263
NUTRITION  FOR LEARNING-ST LUKE'S CHURCH,"#317 FRANKLIN ST N,  KITCHENER ON N2A 1Y9",waterloo,control,1Y9,1497
NUTRITION FOR LEARNING - CEDARBRAE PUBLIC SCHOOL,"#230 CEDARBRAE Ave,  WATERLOO ON N2L 4S7",waterloo,control,4S7,1217
NUTRITION FOR LEARNING - HIGHLAND PUBLIC SCHOOL,"#125 SALISBURY Ave,  CAMBRIDGE ON N1S 1J8",waterloo,control,1J8,645
NUTRITION FOR LEARNING - HURON HEIGHTS SECONDARY SCHOOL,"#1825 STRASBURG RD,  KITCHENER ON N2R 1S3",waterloo,control,1S3,235
NUTRITION FOR LEARNING - MOFFAT CREEK PUBLIC SCHOOL,"#710 MYERS RD,  CAMBRIDGE ON N1P 0A8",waterloo,control,0A8,1171
NUTRITION FOR LEARNING-JACOB HESPELER SECONDARY SCHOOL,"#355 HOLIDAY INN DR,  CAMBRIDGE ON N3C 1Z2",waterloo,control,1Z2,1352
O&V TASTING ROOM,"#2 Arthur St S,  Elmira ON N3B 2M5",waterloo,control,2M5,118
OASIS ON WATER (GRAB & GO),"#255 King St W,  Kitchener ON N2G 4P9",waterloo,control,4P9,514
OKAY GREAT COFFEE,"#1 Water St. N,  Cambridge ON N1R 3B2",waterloo,control,3B2,1797
OM SAI CATERING,"#16-131 Sheldon Dr,  Cambridge ON N1R 6S2",waterloo,control,6S2,479
ONE ROOF YOUTH SERVICES,"#35 Sheldon Ave N,  Kitchener ON N2H 3M1",waterloo,control,3M1,950
ORANGE BLOSSOM FARM/VERLEEN'S HOME BAKING,"#1290 MARTIN CREEK RD,  WOOLWICH ON N2J 3Z4",waterloo,control,3Z4,1669
OVER THE FLAME CATERING,"#104-141 Whitney Pl,  Kitchener ON N2G 2X8",waterloo,control,2X8,1134
PAM'S HOME-STYLE GRILL,"#75 Dundas St N,  Cambridge ON N1R 6G5",waterloo,control,6G5,1359
PAPA JOHN'S PIZZA,"#C-220 King St N,  WATERLOO ON N2J 2Y7",waterloo,control,2Y7,169
PARAGON BANQUET AND CATERING,"#15 INTERNATIONAL VILLAGE Dr,  CAMBRIDGE ON N1R 7M5",waterloo,control,7M5,95
PARK HILL VARIETY,"#25 PARK HILL RD W,  CAMBRIDGE ON N1S 1C8",waterloo,control,1C8,1667
PASHA SHISHA,"#253 King ST N,  Waterloo ON N2J 2Y8",waterloo,control,2Y8,981
PASTICHE LOUNGE,"#G2-220 King St N,  Waterloo ON N2J 2Y7",waterloo,control,2Y7,1190
PEPI'S PIZZA,"#2880 KING ST E,  KITCHENER ON N2A 1A7",waterloo,control,1A7,883
PETER HALLMAN BALLYARD,"#220 HAYWARD Ave,  KITCHENER ON N2C 2E5",waterloo,control,2E5,1277
PETRO CANADA,"#200 WATER ST S,  CAMBRIDGE ON N1R 5S8",waterloo,control,5S8,653
PHO BISTRO,"#C-4281 King Street East E,  KITCHENER ON N2P 2E9",waterloo,control,2E9,876
PHO DAU BO,"#101-301 KING ST E,  KITCHENER ON N2G 2L2",waterloo,control,2L2,111
PHO VIETNAM K&W,"#101-357 King St E,  Kitchener ON N2G 3L2",waterloo,control,3L2,108
PHO'S TRUCK,"#99 Regina St S,  Waterloo, N2J 4V3 Ontario",waterloo,control,rio,755
PICKLE BARREL,"#C17-550 King St N,  Waterloo Ontario N2L 5W6",waterloo,control,5W6,39
PIEROGI HOUSE,"#4-655 Parkside Dr,  Waterloo ON N2L 0C7",waterloo,control,0C7,909
PIONEER GAS BAR,"#1105 KING ST E,  KITCHENER ON N2G 2N3",waterloo,control,2N3,1232
PITA PIT,"#2-4336 KING ST E,  KITCHENER ON N2P 3W6",waterloo,control,3W6,1588
PITA PIT,"#5-36 NORTHFIELD DR E,  WATERLOO ON N2L 6A1",waterloo,control,6A1,468
PITA PIT,"#D2-315 Arthur St. S,  ELMIRA ON N3B 3L5",waterloo,control,3L5,788
PIZZA NOVA,"#D-1045 ELGIN ST N,  CAMBRIDGE ON N1R 4R1",waterloo,control,4R1,1119
PIZZA PIZZA,"#G102-123 Pioneer Dr,  Kitchener ON N2P 1K8",waterloo,control,1K8,520
PLAY A LATTE CAFE,"#22-1601 River Road E,  Kitchener ON N2A 3Y4",waterloo,control,3Y4,1885
POLISH CLUB CAMBRIDGE,"#265 AVENUE RD,  CAMBRIDGE ON N1R 7Z1",waterloo,control,7Z1,1602
POPEYE'S CHICKEN AND SEAFOOD,"#F1-725 OTTAWA ST S,  KITCHENER ON N2E 3H5",waterloo,control,3H5,695
PRESTON LAWN BOWLING CLUB,"#427 QUEENSTON RD,  CAMBRIDGE ON N1R 4S3",waterloo,control,4S3,819
PROOF KITCHEN AND LOUNGE,"#110 Erb St W,  WATERLOO ON N2L 6C2",waterloo,control,6C2,688
PUB ON KING,"#77 King St N,  WATERLOO ON N2J 2X3",waterloo,control,2X3,1418
PUBLIC KITCHEN & BAR,"#4-300 Victoria St N,  KITCHENER ON N2H 6R9",waterloo,control,6R9,532
PUDDICOMBE HOUSE & SPA,"#145 PEEL ST,  NEW HAMBURG ON N3A 1E7",waterloo,control,1E7,1244
PUFFIN TRUFFLES,"#31 DEVIL'S CREEK DR,  CAMBRIDGE ON N1S 4Y2",waterloo,control,4Y2,1983
PUPUSERIA LATINOS RESTAURANT,"#25 EBY ST S,  KITCHENER ON N2G 3K6",waterloo,control,3K6,97
QUEEN SHAWARMA & KABAB,"#4-93 ONTARIO ST S,  KITCHENER ON N2G 1X8",waterloo,control,1X8,13
QUEEN STREET COMMONS CAFE,"#43 QUEEN ST S,  KITCHENER ON N2G 1V8",waterloo,control,1V8,734
QUICK TRIP VARIETY STORE,"#347 ERB ST W,  WATERLOO ON N2L 1W4",waterloo,control,1W4,676
R CAFÉ,"#618 King St W,  Kitchener ON N2G 1C8",waterloo,control,1C8,556
RADISSON BREAKFAST BUFFET,"#2960 KING ST E,  KITCHENER ON N2A 1A9",waterloo,control,1A9,1193
RAY OF HOPE OPEN,"#47 MADISON Ave S,  KITCHENER ON N2G 3M4",waterloo,control,3M4,364
REAL FRUIT BUBBLE TEA,"#319-355 Hespeler RD,  Cambridge N1R 6B3",waterloo,control,6B3,1709
RED POPPY GIFT SHOP - CAMBRIDGE MEMORIAL HOSPITAL,"#700 Coronation Blvd,  Cambridge ON N1R 3G2",waterloo,control,3G2,170
RESURRECTION COLLEGE,"#265 WESTMOUNT RD N,  WATERLOO ON N2L 3G7",waterloo,control,3G7,1089
REXALL PHARMA PLUS,"#585 Weber St N,  WATERLOO ON N2V 2A4",waterloo,control,2A4,1296
RIBEIRO'S MARKET,"#114 CAMBRIDGE ST,  CAMBRIDGE ON N1R 3S3",waterloo,control,3S3,869
RISING OAKS EARLY LEARNING CRESTVIEW PUBLIC SCHOOL YOUTH DEVELOPMENT PROGRAM,"#153 MONCALM DR,  KITCHENER ON N2B 2R6",waterloo,control,2R6,872
ROSEL'S,"#104-141 Whitney Pl,  Kitchener ON N2G 2X8",waterloo,control,2X8,1957
S&M VARIETY STORE,"#221 QUEEN ST S,  KITCHENER ON N2G 1W4",waterloo,control,1W4,347
SAM'S GRILL,"#100-55 Pinebush Rd,  Cambridge N1R 8K5",waterloo,control,8K5,1468
